tweet,index,truncated,Language,username 
"RT @MartiniGuyYT: If #Bitcoin doesn't reach $50,000 by April 20th, I will give $2,500 to one lucky follower! 👀🚀",2851,False,en,VIKASRA69248492
@_Crypto_Barbie Interesting.  At this rate we are looking at 1.08/ 1.09 next year. Interesting.  This is not a life… https://t.co/4Kq3xPOOJC,2852,True,en,CambreJ
"RT @airdropblgspot: #Airdrop: Lingose
Reward: 1 Genesis NFT - top 5k
Referral: 1 rare Genesis NFT - top 100
Winners: top 5k + top 100

Aird…",2853,False,en,elnazebrahimi9
@THIVNNHT3 @TRNTHNG29869602 @PHMTHINKIU4 @NGUYNKIMKIU11 @NGUYNDI70215057 https://t.co/vvua7SwU1x,2854,False,und,RowanTao
"RT @vlad_cryptoo: 🎁 #NFTGiveaway 🤩
To celebrate OWN's #NFT Sneakpeek, they are giving away :
🔥1 NFT
🎊5 WL

TO ENTER ⬇️
1️⃣ Follow @OWNcrypt…",2855,False,en,dobigwins
"RT @WarSindia: 💰🔴 Whitelist Competition is LIVE 🔴💰
Join asap and be one of the 500 luckiest winners to get early access to #WarSindia NFT A…",2856,False,en,_SunGodNika_
"RT @CryptoTownEU: 🚀 Airdrop: HYSS Global Round 2
💰 Value: 4 $HYSS
👥 Referral: 400 $HYSS
📼 Audit: Solid Proof
📘 IDO: 23th March, 2022
📋 Cont…",2857,False,en,KhnhVyTrn18
"@AliMotlagh1989 The most exclusive NFT Launch in history is about to take off 🚀🌕
@MicroPetsBSC announced partnershi… https://t.co/YqdZzAmtzv",2858,True,en,Angelica072020
"As the last computer science major tech entrepreneur is replaced by an AI sex robot, I sit atop my throne of money… https://t.co/VLkF5ejBL5",2859,True,en,anvilabe
"RT @PatPromoterNFT: 🎁 NFT+ETH #GIVEAWAY! 🎁

Prizes:
🏆 1X NFT
🏆 .015 $ETH (50$)

Must:
1️⃣ Follow ME With🔔 
2️⃣ Like &amp; RT
3️⃣ Tag 1 Friend (…",2860,False,en,aquariuscityx
"RT @storyteller_nft: Horizon of Faith

***NFT Giveaways*** 

1️⃣ Follow me 
2️⃣ Like 
3️⃣ Retweet 
4️⃣ Drop your wallet! 

 #NFTGiveaway #n…",2861,False,en,BumbesMarius
"@TomBilmore @omega_alpha_nft This is the exchange every trader needs. You can trade all Crypto, Forex, Commodities,… https://t.co/3wHAXecx0d",2862,True,en,parseh1356223
"@haha48826232 @NguynL96720361 @BuiToThuong1
#Airdrops #ElfMatrix #Bitcoin #AirdropDetective #BSC",2863,False,und,thangh17
@hiRavenCrypto In 2022. You don't miss bemil #Bemil #Bemil_new_era #movetoearn #playtoearn… https://t.co/EH8dnVhntW,2864,True,en,Omixu20_01
RT @RadioCacaNFT: The next phase of #PFP #NFTs will be #NFTBanners. This is just one more way how the #RACA team innovates the #PFP and #We…,2865,False,en,dangthehung
"Hey @N0nFungibleMike, Congrats! You've been selected for a private role in @glyphicnfts's exclusive community of NF… https://t.co/gKPPJ5iVNK",2866,True,en,DrabbleShenika
"RT @AirdropStario: 💧 Pumped Airdrop 💧

📍 Listed on: DEXTools

🏆 Task: ➕ 100 PUMPED (~$4) for 250 random participants

👨‍👩‍👧 Referral: ➕ 250…",2867,False,en,Geboy36
"RT @MetaHumanities: Welcome to MetaHumanities 

First 333 retweet’s gets WL
keep screenshots as proof

#NFT #Whitelist #MetaHumanities #ETH…",2868,False,en,gloominsunday
"RT @softee_nft: 🍦MINTING IS LIVE 🍦 

Public mint is live! 
https://t.co/41M6gGTX2f 
Price 0.03 ETH
Donations to child obesity
Donations to…",2869,False,en,calisheree
"RT @AirdropAchiever: New Airdrop: Carfuel Finance
Reward: 50.000.000 CFU
Winners: All valid participants
End Date: 17th April, 2022
Distrib…",2870,False,en,HiteshP67531233
"RT @unFederalreser1: The ReserveLending+ landing page is finally out of Alpha testing and now live! What does this mean? ⚓️

Any RIA or ins…",2871,False,en,Rzakashsdp1
Check out my NFT listing on OpenSea! https://t.co/eIsr68KSGw via @opensea #NFT #cryptopunks,2872,False,en,Mxseven7
Each Bitcoin has an address which is a randomly generated 'public-key pair'. The ability of the system to operate w… https://t.co/eZeau68nNm,2873,True,en,PiCoinKenya
1 God beats 1000 Gods in a fight. #Bitcoin beats all other monies at once.,2874,False,en,el_sha256
"RT @crossmint_io: CROSSMINT NFT REVEAL 🤯

We created an NFT on-ramp for the 99.99% of people who never had one ❤️

In 2 months, we built a…",2875,False,en,00Smurf
PROMOTE it on @nft_catalogue_,2876,False,en,Tinki54717768
"RT @invaderzNFT: Collected! 😻👾 @vivi_collage @8bidou 

#CleanNFT #NFT #NFTs #NFTCommunity #nftcollectors #tezos #tezoscollectors #8bitart #…",2877,False,en,PixellQuests
"RT @AirdropDet: 🔍 New #Airdrop: Pets Of Elon 

💲 Reward: Up to 1,250 POE (~$35) + 2M POE (~$56K) referral pool

🔴 Start the airdrop bot htt…",2878,False,en,Hazratamin171
@Ghragus https://t.co/VOPVzpt37c,2879,False,und,TaLOO04957799
"RT @TheApeList_: 🎉 3 WL GIVEAWAY 🎉

Mindblowon known as @tahilalats is an up-coming project that has collaborated with big brands and artis…",2880,False,en,CoraLutrae
@Nairliul Hello friend. Go check this NFT project: @ApeVampires. Really cool roadmap!,2881,False,en,ManiackNft
"RT @chitaglorya__: giveaway 75$ | 1,050,000 IDR

-- rt &amp; rt like quoted tweet!

ends in 5 hours good luck 🍒",2882,False,en,shxxbiwin_131
"RT @AlienApeYC: MAAYC ~ Giveaway! 

100$ and 10 WL Spots!

We are going to give away 10 whitelist spots on this post! AAYC holders will be…",2883,False,en,_wwinss
"RT @CryptoTownEU: 🚀 Airdrop: Lucky Unicorn Round 2
💰 Value: 140 #L99
👥 Referral: 3,000 #L99
📼 Audit: DessertSwap
📒 Partnership: Yahoo Finan…",2884,False,en,kiera_mua
"RT @necuritynft: Me and 
@MusicBearAwards

 are giving away 10 WL Spots ☑️

To enter:

✅ Follow 
@MusicBearAwards

✅❤️ &amp; RT + Tag 3 friends…",2885,False,en,jaeiawn
"RT @ladyincrypto: ⚠️ @BopoVerse #Minting is LIVE! ⚠️

Claim your special Pre-sale Price 💸 and MINT your Rare NFT now 🔥

Link - https://t.co…",2886,False,en,peachwincityx
"RT @softee_nft: 🍦MINTING IS LIVE 🍦 

Public mint is live! 
https://t.co/41M6gGTX2f 
Price 0.03 ETH
Donations to child obesity
Donations to…",2887,False,en,lodinoy
"RT @TheApeList_: 🎉 3 WL GIVEAWAY 🎉

Mindblowon known as @tahilalats is an up-coming project that has collaborated with big brands and artis…",2888,False,en,MarlynMseynsve
"RT @RichQuack: https://t.co/IWcqyVZeGK

Latest article got published by @Investingcom 

#RichQUACK #QUACKattack #QUACKarmy $QUACK #Crypto #…",2889,False,en,15thuap
"RT @shopretrovert: Introducing Retrovert NFT⚡️

We're giving away 20 WHITELIST SPOTS + Mystery Box (Valued $1000+) 👽

To enter: 
1. Like &amp;…",2890,False,en,minWinCitt_xx
"RT @ixirpad: One of the special #nft which is favorite of @muratpak is gift to one lucky @ixirpad investor 🤩🤫

@TAROVERSEcom @ixirpad",2891,False,en,ShotExtraa
"RT @oasys_games: ⭐️The Oasys Discord is Officially Open!⭐️
https://t.co/CMd6BFgura

To celebrate the launch,  our awesome partner @mycrypto…",2892,False,en,B4g4zk4
"RT @FrenchieBallers: Frenchie Ballers is more than a normal brand. We're an NFT community working in multiple mediums, leveling up together…",2893,False,en,BigWinnerCutie
"Epic Cash | The path to $150/Epic Coin before the end of year?
https://t.co/Ww3Q5EbFDK

@EpicCashTech
BitMart Excha… https://t.co/psJq1K9D9v",2894,True,en,Ernest41k
Todos pensando en terminar con nuestro planeta 👏👏👏👏,2895,False,es,dlwviolette
"RT @TheCybertarClub: 🎉Hello from the #Cybertar Club!

To celebrate our official meet-up, we are launching the 💵$5000💵 Genesis Airdrop for e…",2896,False,en,Hos00792178Abul
"#DuckieLand, an #NFT #P2E game on blockchain is running a massive #airdrop campaign. Join this #giveaway ! $MMETA… https://t.co/H4AGh5hMhp",2897,True,en,MrMizan39775996
"RT @zaeNFT: 🚨 NEXT BIG PROJECT 🚨

Found this project @Moondusa , spoke to the owner and your not gonna wanna miss out! 🚀

🔸WHITE PAPER RELE…",2898,False,en,yourhoney6104
"RT @MegaEvo1ution: 📢[ 𝗠𝗲𝗴𝗮𝗘𝘃𝗼𝗹𝘂𝘁𝗶𝗼𝗻 X BotGuevara ]
🤖✊ VIVA LA REVOLUTION! 
- More than 10 years of experience in game development!
- Promis…",2899,False,en,xrpsyj
"RT @M_Irannejhad: @Eunicedwong Hi @Eunicedwong 
I think now is a good price for me to spend my usdt on #DogeCola 
The first crypto drink🥤🐕…",2900,False,en,Farid_64436
"#GMT #C98USDT #nft
@tester86069049",2901,False,und,BlockchainAll1
"RT @AirdropDet: 🔍 New #Airdrop: Meta Farm Verse

💲 Reward: Up to 2K MEFV (~$20) + 4M MEFV (~$40K) referral pool

🔴 Start the airdrop bot ht…",2902,False,en,samilasi321
"や〜ん❤️
NFT Marketing Orchestra当たっちゃいました✨✨
ガリバーじゃなくてガリ子にしてしまってたので凄く探して下さったみたいです✨
アイコン・名前・これ大事💕💕
でも今日は一日ガリ子よ💕💕",2903,False,ja,Frenchbull_NFT
"@NFT_Suzy 👉🤨 0.8 $ETH 🏅 ERC-1155 🌟 1/1 😎👈
https://t.co/OWCKHVPOxw
#SALEKFARD",2904,False,cy,salekfard_ali
"RT @rafzull: listrik mahal, pegiat crypto mining di thailand skrg mining suang laka kinang deng",2905,False,in,gartegar
"RT @TheApeList_: 🎉 3 WL GIVEAWAY 🎉

Mindblowon known as @tahilalats is an up-coming project that has collaborated with big brands and artis…",2906,False,en,lCJDanco
"Hey @AplusA3LV, Congrats! 🐐

You've been randomly selected as the winner for @EARNFT_NETWORK pre-sale/whitelist spo… https://t.co/MJvGFdvEnG",2907,True,en,Mercede20519467
@CryptoDiffer @LunarCrush @NakamotoGames @REVV_Token @PancakeSwap @PhantasmaChain @KardiaChain @Kommunitas1… https://t.co/srUCa1Im9M,2908,True,en,sara2230233
"RT @MferSquad: 🎁FREE #NFT GIVEAWAY🎁

To win the Mfer Squad #19:

— Follow 
@MferSquad

— Like &amp; Retweet  
— Drop your #ETH wallet address…",2909,False,en,brockybroccoli
"RT @HeftyHeroes: The #HeftyHeroes are gearing up for their first quest 🍕

Some big announcements are coming soon including our new updated…",2910,False,en,PanchanonSarkar
"RT @nft_snapshot: 💰💰💰 WL Giveaway Alert!
 
Only 100 WL spots!!

👇 To Enter:

1️⃣ Follow @nft_snapshot 
2️⃣ ❤️ &amp; RT
3️⃣ Tag 3 friends

Goodl…",2911,False,en,michanyLee
"@cryptojack #Elemongame is an attractive game and attracts a lot of participants, how about you...?🥰🥰🥰… https://t.co/YK2SlkABr2",2912,True,en,PhngTrn30932674
"Check out this item on OpenSea https://t.co/RAM1E14NXt vía @opensea
#NFT #NFTartist #NFTCommunity #NFTCollection #ETH #NFTs",2913,False,pt,ChernoEdgar
"RT @ChocoBoyZil: This fearless mercenary is on sale for only 1,250 $ZIL!
Sold from the #ZilFam for Artists wallet so 100% of the profit get…",2914,False,en,ZilliqaBull
"RT @WhoredApeClub: OFFICIAL @WhoredApeClub $3000 $APE/APECOIN GIVEAWAY 💸

Celebrating our #NFT launch very soon!
➡️ Follow @WhoredApeClub…",2915,False,en,wanqinwin99
"RT @ShiborgToken: ➡️APRIL 1st!😎🦾
#PRESALE &amp; #LAUNCH #SHIBORGINU 

#ETHEREUM #ETH 

#SHIBORG #Bitcoin #Binance #BNB #BSC #BTC #dogecoin #dog…",2916,False,en,Pachyrhiizus
"RT @mrbr0own: 🏆 Hall Of Fame Inu 🏆

$1000 Giveaway !!! 💰
Winner rewarded with ETH 🚀
DEXTOOLS : https://t.co/eBo0u4gSd4

👇Rules:
✅ RT &amp; 🤎
✅…",2917,False,en,Bahtiar041221
"RT @queennKrii: 100k | $7 | 60 mins | KriGift 3🧁

ㅡ rt + rt like tweet below⬇️",2918,False,en,hariiniwinx
"RT @MrT_Promotes: Partnered up with the next big NFT project Pirate Life 🏴‍☠️ Giving away 25 whitelist spots! 🎉

To enter: 
1️⃣ RETWEET…",2919,False,en,loeyxxwins
"RT @JaxDiamondETH: ⚠️#minting Live!⚠️

Claim your special Pre-Sale Price💸&amp; mint your Rare NFT now‼️🔥

Use this link https://t.co/gSYm07ZztU…",2920,False,en,awsaaka
RT @Bitcoin: https://t.co/EihtglMULQ,2921,False,und,bohecc
"RT @missufe: $200 | 2.800.000 IDR in 24 Hours 🦄

- $100 👉🏻 RT &amp; Follow @thelottonft + RT, Like Quoted Tweet 👇🏻

- $100 Bonus 👉🏻 Join Discor…",2922,False,en,Alby_zifan13
"RT @bavugar: Collected 3 NFT editions of a beautiful poet from the one and only @AshwiniDodani ✨❤️‍🔥 

That’s how i start a good day…
#LEGA…",2923,False,en,Nicusha3
"RT @DoggoBrick: Figital Culture &amp; Brand

🐶Like &amp; RT (🔔On)
🐶Share with your friends

10+ open for whitelist! Any interactions will be consid…",2924,False,en,itsmejillyann
@williamjhonson_ Coow NFT is a series of 10000 cow pfp generated by an artistic algorithm.… https://t.co/f91gtupsOT,2925,True,en,ElvisSilas5
"RT @Darraghgw: Check out New Terra, New Luna and New Alpha as part of @thesignalcodes @terranautsnft #NFT experience
#Terranauts #TerraLuna…",2926,False,en,EngagementGhost
"RT @AirdropDet: 🔍 New #Airdrop: Pets Of Elon 

💲 Reward: Up to 1,250 POE (~$35) + 2M POE (~$56K) referral pool

🔴 Start the airdrop bot htt…",2927,False,en,Khan16801
"@aussie_croge @CryptoGemsCom SpellFire sucesso mundial de 1994 agora em NFT, estou bem empolgado com essa notícia,… https://t.co/sU8LKfg3pf",2928,True,pt,adestrador001
"RT @aftrglwofficial: THE OPERATORS ARE COMING.

APRIL 2022

https://t.co/ABJCCpTEaY🤫

#NFT #Solana #Metaverse #Web3 #Fashion https://t.co/R…",2929,False,en,EMT2615
"With automated auditing and calculation, you will never have to worry about paying too little or too much on your c… https://t.co/3Py3SF6YEB",2930,True,en,Manishviracatax
"RT @ladyincrypto: ⚠️ @BopoVerse #Minting is LIVE! ⚠️

Claim your special Pre-sale Price 💸 and MINT your Rare NFT now 🔥

Link - https://t.co…",2931,False,en,kamvret01do
"The Securities and Exchange ... 

Read More 👉 https://t.co/ALF1NwC0Fs

#BitcoinPrice #BitcoinTrader #BrokerDealers… https://t.co/RxohyihTro",2932,True,en,BitsellX
"RT @FireHost77: 💰$100 | 24 hours ~ RT this

RT, Like, &amp; tag 3 friends on quoted tweet!

Good luck🍀",2933,False,en,Rohitdh04
"@cehlos #1000xGem #ETH $MSHIBA

Join the Telegram Community Now!
https://t.co/VF4PXPwvB7

MSHIBA is revolutionising… https://t.co/Fqxv61yhA7",2934,True,en,Top11Top1
"RT @editions_NFT: #editions - The first #cryptopublisher on the #XRPL 

e-ditions | e-publishing | e-reading

⬇️#NFT Marketplace under cons…",2935,False,en,MariaJaneMae
"RT @TelegramTycoon: 100BTT AIRDROP IMMEDIATELY to your wallet! No waiting! https://t.co/Jk2RK1orck

#cryptocurrency #Airdrop #Airdrops  #Ai…",2936,False,en,Ismail87980573
"RT @oasys_games: ⭐️The Oasys Discord is Officially Open!⭐️
https://t.co/CMd6BFgura

To celebrate the launch,  our awesome partner @mycrypto…",2937,False,en,fajaranggara303
"RT @ladyincrypto: $100 GIVEAWAY ~ 12 HOURS ⏳️ 

- RT &amp; Follow @The_Delysium 

- Like/RT the tweet below 👇🏻",2938,False,en,HSbigwin
"@Laura__crypto @bemil buy and hold 
#VietnamBlockchainExpoverse #BSC #NFT #GameFi #Metaverse #Elemon #MVBIV 
Elemon… https://t.co/MptYkv5VIt",2939,True,en,nguyenthang1411
"RT @loungeloversnft: 💗ATTENTION LOVERS💗

MINT will take place TOMORROW so we are giving away 1 NFT to someone in the chat in the next 4 Hou…",2940,False,en,kriptakripto
"RT @TheLottoNFT: 🦸‍♀️ HUGE #Giveaway 🦸

We’re Giving Away: 
$100 $ETH 🤯
1 TLN #NFT to 1 winner 🦹
Plus 20 WL Spots 🙌

To Enter:
1️⃣ Follow…",2941,False,en,Fluffymaaads
"RT @jpegjingler: My top 10 SOL projects to hold for @opensea (no particular order)

1. @SolanaMBS 
2. @DeGodsNFT 
3. @DegenApeAcademy 
4. @…",2942,False,en,imkimchiburger
"RT @History_DAO: BREAKING: #HistoryNFT🔔
Samsung to integrate its #NFT marketplace into its smart tv sets via a collaboration with partner @…",2943,False,en,Elizabe10142813
"1/1 #NFT ‘Glitch #31’ on the #ETH Network available on ⁦@rarible⁩ 💫

#nft #nfts #nftart #nftartwork #nftartist… https://t.co/V8pYn75Uex",2944,True,en,THE25KEYS
"RT @Nafwyd: Only a few pieces are left of the“MetaREVERSED” collection a physically fractionalised AR NFT sculpture.

Follow: @artbyamrita…",2945,False,en,junkyuuuuyang
@_NftCollectors @cybotz_nft https://t.co/e18XnnKj0M https://t.co/CieQf4fCpy,2946,False,und,JoshuaM34243165
"@Celinchain freedom in work and for money is not a matter of a fixed amount, it is to do what you like and feel fre… https://t.co/xtLaVeBvgP",2947,True,en,xilena_00
"RT @missufe: $200 | 2.800.000 IDR in 24 Hours 🦄

- $100 👉🏻 RT &amp; Follow @thelottonft + RT, Like Quoted Tweet 👇🏻

- $100 Bonus 👉🏻 Join Discor…",2948,False,en,naapgnbigwin
"RT @CarfuelFinance: We are all over the world in just 5 days. Our project continues to grow at full speed. Thanks everyone.

https://t.co/m…",2949,False,en,Arrienug
#EverRise $RISE #LetUsIn #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #100xgem #Altcoins… https://t.co/zLJeU0SLZa,2950,True,en,BDFischer
"RT @bamboobpt: この作品もVRの世界観が上手く表現されてて好きです😘
#XANA #XANALIA #Metaverse #NFT",2951,False,ja,079_freestyle
"RT @CyberCityInc: 🥳 Join the biggest Cyber City NFT Giveaway! 🥳
 
🏆 Prize pool (~$16,000 total)🔥
- 40 Small Boxes
- 1 Super Prize - GIGA Bo…",2952,False,en,AnikRaj34475748
"RT @MetaForceArmy: AN ARMY OF 5,000. 🏴

WOW, we couldn’t be happier with the army we’re all building, together. 🪖

Celebrating 5K followers…",2953,False,en,trejowins
"Good morning #NFTCommunity -  Let this Friday bring joy, riches &amp; energy

#NFT #Friday https://t.co/6p0UveRmYC",2954,False,en,KimayaNFT
"RT @FrenchieBallers: Frenchie Ballers is more than a normal brand. We're an NFT community working in multiple mediums, leveling up together…",2955,False,en,sipaufee
"RT @SwiftsNFT: Minting for the “Founder” collection by 
@theaugmentedage
 is live - Don‘t miss this one! 🚀 https://t.co/lJ4IdWaNUP

They‘re…",2956,False,en,ary_isa_multi
"RT @prctiu: $10 | 140.000 IDR IN 60MINS🕊

~ retweet
~ like on quoted tweet below👇🏻",2957,False,en,libisha_k
